DISTRICT,TALUK,VILLAGES,N,P,K,temperature,humidity,ph,rainfall
Pathanamthitta,Kozhenchery,Chenneerkara,74,40,40,25.13842773,83.12053888,6.386259978,169.3388465
Pathanamthitta,Kozhenchery,Elanthoor,42,61,22,25.49848236,79.9751579,7.453106264,86.06411872
Pathanamthitta,Kozhenchery,Iravan,42,73,25,25.248679,83.4630147,7.432768147,193.8778713
Pathanamthitta,Kozhenchery,Kidangannur,44,58,18,22.78249615,77.51235009,6.987332927,150.2355238
Pathanamthitta,Kozhenchery,Konni,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128
Pathanamthitta,Kozhenchery,Konnithazham,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373
Pathanamthitta,Kozhenchery,Kozhenchery,95,55,42,26.79533926,82.1480873,5.950660556,193.3473987
Pathanamthitta,Kozhenchery,Kulanada,99,57,35,26.75754171,81.17734011,5.960370061,272.2999056
Pathanamthitta,Kozhenchery,Malayalapuzha,95,39,36,23.86330467,83.15250801,5.561398642,285.2493645
Pathanamthitta,Kozhenchery,Mallapuzhassery,99,38,21,22.88330922,71.59722446,6.352471866,67.72777298
Pathanamthitta,Kozhenchery,Mezhuveli,90,52,25,25.97482359,69.36385721,6.822586546,103.2234212
Pathanamthitta,Kozhenchery,Mylapra,36,76,75,18.38120357,16.63805158,8.736337905,70.52056697
Pathanamthitta,Kozhenchery,Naranganam,60,57,24,18.66116213,61.55327249,6.121294041,75.03247667
Pathanamthitta,Kozhenchery,Omalloor,10,78,18,18.54141834,62.70637578,6.296976913,44.07819743
Pathanamthitta,Kozhenchery,Pathanamthitta,14,67,25,25.28710601,60.85993533,7.241151936,49.37369982
Pathanamthitta,Kozhenchery,Pathanamthitta,39,65,23,25.43459777,69.12613376,7.685959305,41.02682925
Pathanamthitta,Kozhenchery,Pramadom,31,13,33,27.63834933,95.48763389,5.85971872,205.5463111
Pathanamthitta,Kozhenchery,Thannithode,32,11,31,29.51611558,92.56492864,6.461225827,131.2116167
Pathanamthitta,Kozhenchery,Vallicode,37,10,32,28.96318258,95.16333673,6.165084855,222.803013
Pathanamthitta,Kozhenchery,Vallicode-Kottayam,20,29,27,25.09897688,92.36099489,6.047044342,157.7592626
Pathanamthitta,Mallappally,Anicad,19,72,15,28.83600962,69.76112921,6.890760124,44.08562546
Pathanamthitta,Mallappally,Ezhumattoor,18,57,21,27.37659643,63.93927841,6.155915975,49.47371773
Pathanamthitta,Mallappally,Kallooppara,31,58,15,28.31886863,60.19461399,6.167855382,45.36521251
Pathanamthitta,Mallappally,Kottangal,28,58,25,27.4818649,62.04814951,6.861640036,37.81123974
Pathanamthitta,Mallappally,Kunnamthanam,31,13,33,27.63834933,95.48763389,5.85971872,205.5463111
Pathanamthitta,Mallappally,Mallappally,10,9,28,29.01256899,94.01014388,6.282955073,150.0500312
Pathanamthitta,Mallappally,Perumpetty,36,27,26,26.58413917,95.78923137,6.25449571,171.6262299
Pathanamthitta,Mallappally,Puramattam,44,59,78,20.67526473,19.85388984,7.599033472,84.78344008
Pathanamthitta,Mallappally,Thelliyoor,41,69,82,20.02381489,16.63294455,6.715587232,68.97806542
Pathanamthitta,Ranni,Angadi,23,6,33,29.18032562,92.73041222,6.025789594,204.9603677
Pathanamthitta,Ranni,Athikkayam,29,25,35,28.3575072,91.64509299,5.542873799,160.7306991
Pathanamthitta,Ranni,Ayiroor,24,14,33,29.38072512,93.27565685,6.366219551,218.5241851
Pathanamthitta,Ranni,Cherukole,32,12,30,25.39241091,98.08951196,5.579845008,218.080385
Pathanamthitta,Ranni,Chethakkal,30,25,31,26.31270635,98.62048026,5.804965067,208.1181381
Pathanamthitta,Ranni,Chittar-Seethathodu,27,80,24,28.42062847,61.77336343,7.815210661,49.02366803
Pathanamthitta,Ranni,Kollamula,39,78,15,21.35499456,62.60136323,5.925391795,41.78219834
Pathanamthitta,Ranni,Pazhavangadi,40,79,17,21.12695586,63.18738532,6.403683619,38.71834464
Pathanamthitta,Ranni,Perunad,66,53,19,23.09348056,60.1159381,6.033550195,65.49730729
Pathanamthitta,Ranni,Ranni,74,55,19,18.05033737,62.89366992,6.28886807,84.23613484
Pathanamthitta,Ranni,Vadasserikkara,77,57,21,24.9321581,73.80435276,6.550563823,79.74078719
Pathanamthitta,Thiruvalla,Eraviperoor,69,46,41,23.64124821,80.28597873,5.012139669,263.1103304
Pathanamthitta,Thiruvalla,Kadapra,91,56,37,23.43191632,80.56887849,6.363472208,269.5039162
Pathanamthitta,Thiruvalla,Kaviyoor,61,52,41,24.97669518,83.891805,6.880431223,204.8001847
Pathanamthitta,Thiruvalla,Kavumbhagom,67,45,38,22.72791041,82.1706881,7.300410836,260.8875056
Pathanamthitta,Thiruvalla,Koipuram,79,42,37,24.87300744,82.84022551,6.587918708,295.6094492
Pathanamthitta,Thiruvalla,Kuttoor,78,43,42,21.32376327,83.00320459,7.283736617,192.3197536
Pathanamthitta,Thiruvalla,Nedumpuram,75,54,36,26.29465461,84.56919326,7.023936392,257.4914906
Pathanamthitta,Thiruvalla,Niranam,97,36,45,22.2286982,81.85872947,6.939083505,278.0791793
Pathanamthitta,Thiruvalla,Peringara,67,47,44,26.73072391,81.78596776,7.868474653,280.4044392
Pathanamthitta,Thiruvalla,Thiruvalla,73,35,38,24.88921174,81.97927117,5.005306977,185.9461429
Pathanamthitta,Thiruvalla,Thottapuzhassery,77,36,37,26.88444878,81.46033732,6.136131869,194.5766559
Thrissur,Chavakkad,Annakara,37,18,30,27.63551259,99.34854917,6.38488418,157.9171537
Thrissur,Chavakkad,Brahmakulam,19,15,34,26.29644905,99.65809151,5.685889066,215.9195049
Thrissur,Chavakkad,Chavakkad,0,19,33,27.1326009,95.23797989,6.234458417,204.7206567
Thrissur,Chavakkad,Edakkazhiyur,31,20,26,25.56567803,97.61361544,6.443168642,199.7936345
Thrissur,Chavakkad,Elavally,9,17,32,25.94951662,93.40548703,5.842317989,172.0540491
Thrissur,Chavakkad,Engandiyur,22,11,29,28.03380598,95.01630593,5.955742971,218.0055713
Thrissur,Chavakkad,Guruvayoor,31,6,26,29.12859129,91.30924833,5.741367375,157.2388553
Thrissur,Chavakkad,Irimbranallur,34,6,30,27.0828252,97.00155491,5.948342571,171.7575545
Thrissur,Chavakkad,Iringaprom,24,6,32,28.11321494,90.01734526,6.387067562,172.4813641
Thrissur,Chavakkad,Kadappuram,10,75,17,18.43966037,68.05394959,7.732194788,39.00992137
Thrissur,Chavakkad,Kadikkad,30,61,18,27.14911056,67.02664337,6.157782589,52.50812701
Thrissur,Chavakkad,Kundazhiyur,0,74,17,23.33375853,64.50515776,7.240988401,47.01510708
Thrissur,Chavakkad,Mullassery,35,74,22,26.7230014,62.96841833,6.898905799,42.87274897
Thrissur,Chavakkad,Nattika,7,63,24,19.55750776,64.45268309,6.818681086,53.04669416
Thrissur,Chavakkad,Orumanayur,9,56,17,26.13708256,66.7729209,6.261937875,46.48280681
Thrissur,Chavakkad,Paluvai,14,74,15,27.99990346,65.57653373,6.493036868,49.94043064
Thrissur,Chavakkad,Pavaratty,14,76,20,29.05941162,62.10652364,7.042474679,36.5011366
Thrissur,Chavakkad,Perakam,36,65,16,25.71269843,64.1123333,7.692013657,50.17067771
Thrissur,Chavakkad,Pookode,28,67,21,21.79792649,63.73086065,6.250994223,46.62370222
Thrissur,Chavakkad,Punnayur,28,79,16,24.70626432,60.26854183,6.052184881,53.12442925
Thrissur,Chavakkad,Punnayurkulam,39,140,203,21.11903604,80.63399198,6.349875906,69.27779761
Thrissur,Chavakkad,Talikkulam,28,145,202,19.2077707,82.9042841,6.484323189,66.83113717
Thrissur,Chavakkad,Thaikkad,6,128,200,25.96308415,82.57813624,5.838748311,70.31782647
Thrissur,Chavakkad,Vadakkekad,6,139,199,25.67385024,81.6212135,6.29099842,74.10919422
Thrissur,Chavakkad,Vadanappally,29,122,196,41.94865736,81.15595212,5.638328481,73.06862952
Thrissur,Chavakkad,Valappad,82,18,48,29.09588297,94.16748386,6.159050816,26.70581328
Thrissur,Chavakkad,Venkitangu,87,14,48,29.69238699,92.58862544,6.606033244,29.1102594
Thrissur,Chavakkad,Venmanad,85,9,53,28.20619412,92.86798698,6.447662945,28.78654515
Thrissur,Chavakkad,Vylathur,18,125,204,22.35548159,94.47811755,6.046673619,116.7366261
Thrissur,Kodungallur,Ala,13,121,196,22.20700989,93.50574163,6.443382913,120.1593771
Thrissur,Kodungallur,Azhikode,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273
Thrissur,Kodungallur,Chendrappini,28,123,202,22.76643029,92.12438519,6.442289294,120.4359949
Thrissur,Kodungallur,Edathiruthy,26,121,201,22.19109412,90.02575116,6.162034371,112.3126628
Thrissur,Kodungallur,Edavilangu,38,55,19,33.18184225,38.23184742,5.864623352,198.8298806
Thrissur,Kodungallur,Eriyad,35,58,20,29.38538562,63.47742011,5.761702519,90.05422663
Thrissur,Kodungallur,Kaipamangalam,38,61,21,30.27374995,67.38680755,4.696518678,127.7767134
Thrissur,Kodungallur,Kodungallur,33,58,24,35.45790488,68.75810535,5.269504214,108.6333046
Thrissur,Kodungallur,Koolimuttam,71,52,18,25.10787449,55.97732754,5.790770203,78.16077693
Thrissur,Kodungallur,Madathumpady,61,59,17,23.33844615,59.24580604,6.47444292,105.0083144
Thrissur,Kodungallur,Methala,88,38,15,25.08239719,65.92195844,6.455116637,62.49190812
Thrissur,Kodungallur,Padinjare Vemballur,65,60,22,25.36768364,72.52054555,6.606984086,107.9124111
Thrissur,Kodungallur,Pallippuram,78,37,22,25.34217103,63.31801994,6.330554389,74.52082026
Thrissur,Kodungallur,Panangad,78,58,15,25.00933355,67.816568,6.528631266,62.91359494
Thrissur,Kodungallur,Pappinivattom,92,60,23,18.66746724,71.516474,5.721667141,69.93293255
Thrissur,Kodungallur,Perinjanam,79,59,17,20.37999665,63.73849998,6.644205485,108.5054416
Thrissur,Kodungallur,Poyya,91,55,15,18.09300227,72.61024172,6.376651091,78.96159541
Thrissur,Mukundapuram,Alathur,76,51,18,26.16985907,71.96246617,6.247040422,79.84925393
Thrissur,Mukundapuram,Alur,87,48,25,18.65396672,61.37879671,6.656730008,93.62039175
Thrissur,Mukundapuram,Amballur,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441
Thrissur,Mukundapuram,Anandapuram,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414
Thrissur,Mukundapuram,Annallur,116,81,55,26.42313317,83.6995044,5.915546415,95.12322062
Thrissur,Mukundapuram,Chalakudy,101,75,50,26.59386409,81.40740301,6.242528278,109.9825551
Thrissur,Mukundapuram,Chengallur,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867
Thrissur,Mukundapuram,Edathirinji,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529
Thrissur,Mukundapuram,Elanjipra,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391
Thrissur,Mukundapuram,Irinjalakuda,131,35,18,24.13078816,84.84494575,7.224285503,265.5355937
Thrissur,Mukundapuram,Irinjalakuda,135,43,16,26.1793464,86.52258079,6.13428721,183.6793207
Thrissur,Mukundapuram,Kaduppassery,100,46,18,26.17668721,86.7295205,5.206373153,196.9560008
Thrissur,Mukundapuram,Kakkulissery,123,39,24,26.03867719,84.6378378,7.782051313,233.0453455
Thrissur,Mukundapuram,Kallettumkara,117,56,15,26.53259325,82.39053979,6.381975465,181.6942283
Thrissur,Mukundapuram,Kallur,121,36,24,26.81938687,87.8274604,5.542169139,184.7624496
Thrissur,Mukundapuram,Kallur Thekkummuri,101,58,18,25.50405534,81.40297428,5.551963184,150.9502632
Thrissur,Mukundapuram,Kallur Vadakkummuri,107,42,24,26.20234499,80.38266489,5.860740481,147.8888994
Thrissur,Mukundapuram,Karalam,100,41,22,22.4359017,80.18612085,5.558807063,178.8116076
Thrissur,Mukundapuram,Karumathra,125,39,21,34.76086052,81.03544763,5.55771171,189.6711349
Thrissur,Mukundapuram,Kattur,105,60,23,31.11047251,83.34010951,5.568365926,145.5414413
Thrissur,Mukundapuram,Kizhakkummuri,102,46,19,28.57828803,80.95628959,6.07071786,198.8234862
Thrissur,Mukundapuram,Kodakara,131,49,22,41.18664903,81.01783402,5.627860549,144.3331315
Thrissur,Mukundapuram,Kodassery,35,145,195,18.62328774,23.02410338,5.70951224,179.2155874
Thrissur,Mukundapuram,Koratty,40,120,197,23.00884744,18.86880997,6.413543781,192.4372194
Thrissur,Mukundapuram,Kottanellur,25,132,198,19.33162606,24.13995025,6.007508163,114.2821387
Thrissur,Mukundapuram,Kuruvilassery,31,137,196,16.24469193,21.35793891,4.946369874,139.6483317
Thrissur,Mukundapuram,Kuttichira,36,144,196,17.91652287,24.90814655,5.517208078,132.7748215
Thrissur,Mukundapuram,Madayikonam,10,140,197,15.46789263,21.43780702,5.902103172,186.5008581
Thrissur,Mukundapuram,Manavalassery,39,129,203,28.74013335,93.39676499,7.543804223,73.67166182
Thrissur,Mukundapuram,Mattathur,38,135,203,25.00872392,95.59224018,6.5408208,73.84949872
Thrissur,Mukundapuram,Melur,33,120,205,29.8690834,91.14723422,7.22405917,69.28607828
Thrissur,Mukundapuram,Mupliyam,35,125,204,27.54273211,94.59086121,7.551364319,64.55882254
Thrissur,Mukundapuram,Muringur Vadakkummuri,22,9,44,24.72235539,88.87651295,5.744361602,112.1926517
Thrissur,Mukundapuram,Muriyad,14,8,43,21.92513945,94.46485312,7.051654924,111.7162016
Thrissur,Mukundapuram,Nandipulam,31,11,45,24.83954414,86.88738076,6.034612928,107.6435771
Thrissur,Mukundapuram,Nellayi,39,17,45,18.09691127,90.42177379,6.924490731,104.88189
Thrissur,Mukundapuram,Nenmenikkara,10,5,42,20.24104904,91.08706822,6.887005997,109.2537734
Thrissur,Mukundapuram,Padiyur,8,28,38,23.22594,94.42971362,6.8444019,105.6917856
Thrissur,Mukundapuram,Parappukkara,32,13,42,23.50128217,92.97527546,5.786058032,106.61905
Thrissur,Mukundapuram,Pariyaram,23,30,44,20.93892916,85.42912869,6.12476108,103.0295938
Thrissur,Mukundapuram,Poomangalam,24,21,42,20.82210727,87.22815682,6.999014379,109.4429934
Thrissur,Mukundapuram,Porathissery,13,30,37,20.86474944,91.61793636,6.277148771,106.8685636
Thrissur,Mukundapuram,Pullur,40,11,44,24.45840036,86.10874614,6.322396027,111.3779693
Thrissur,Mukundapuram,Puthenchira,21,9,40,24.51147697,90.64498715,5.956401828,105.6209954
Thrissur,Mukundapuram,Puthukkad,90,42,43,20.87974371,82.00274423,6.502985292,202.9355362
Thrissur,Mukundapuram,Thazhekkad,85,58,41,21.77046169,80.31964408,7.038096361,226.6555374
Thrissur,Mukundapuram,Thekkumkara,60,55,44,23.00445915,82.3207629,7.840207144,263.9642476
Thrissur,Mukundapuram,Thirumukkulam,74,35,40,26.49109635,80.15836264,6.980400905,242.8640342
Thrissur,Mukundapuram,Thottippal,78,42,42,20.13017482,81.60487287,7.628472891,262.7173405
Thrissur,Mukundapuram,Trikkur,69,37,42,23.05804872,83.37011772,7.073453503,251.0549998
Thrissur,Mukundapuram,Vadakkumbhagom,69,55,38,22.70883798,82.63941394,5.70080568,271.3248604
Thrissur,Mukundapuram,Vadakkumkara,94,53,40,20.27774362,82.89408619,5.718627178,241.9741949
Thrissur,Mukundapuram,Vadama,89,54,38,24.51588066,83.5352163,6.685346424,230.4462359
Thrissur,Mukundapuram,Vallivattom,68,58,38,23.22397386,83.03322691,6.336253525,221.2091958
Thrissur,Mukundapuram,Varandarappilly,91,53,40,26.52723513,81.41753846,5.386167788,264.6148697
Thrissur,Mukundapuram,Vellikulangara,90,46,42,23.97898217,81.45061596,7.50283396,250.0832336
Thrissur,Mukundapuram,Vellookkara,32,76,15,28.05153602,63.49802189,7.604110177,43.35795377
Thrissur,Talappilly,Akathiyoor,13,61,22,19.44084326,63.27771461,7.728832424,46.83130119
Thrissur,Talappilly,Alur,38,60,20,29.84823072,60.63872613,7.491217102,46.80452595
Thrissur,Talappilly,Arangottukara,11,74,17,21.36383757,69.92375891,6.633864582,46.6352865
Thrissur,Talappilly,Attoor,37,71,16,26.28663931,68.51966729,7.324863481,46.13833007
Thrissur,Talappilly,Chelakkara,29,71,18,22.17499963,62.13873825,6.410441476,53.46622584
Thrissur,Talappilly,Chelakode,2,72,18,26.57597546,60.97876599,7.836719564,50.89110726
Thrissur,Talappilly,Chemmanthatta,6,59,21,26.58972517,66.14007674,6.139215944,50.90994463
Thrissur,Talappilly,Cheruthuruthi,13,64,20,19.1345771,62.57526895,6.590571088,36.46946971
Thrissur,Talappilly,Chiramanangad,16,77,22,31.48469278,35.6395615,6.574209678,100.546816
Thrissur,Talappilly,Chiranellur,25,64,20,33.15122581,32.45974539,4.807776749,105.0380275
Thrissur,Talappilly,Chittanda,34,75,24,23.50222822,51.29019509,4.760038039,192.3023991
Thrissur,Talappilly,Choondal,20,77,23,34.87248659,38.83786012,5.180271502,148.2502786
Thrissur,Talappilly,Chowwannur,35,80,25,28.09269012,44.93322042,4.895927306,197.1144011
Thrissur,Talappilly,Desamangalam,14,75,24,24.54757829,57.3414485,6.436160044,118.3606557
Thrissur,Talappilly,Elanad,36,80,21,33.64769646,48.41490082,7.066087261,100.4673278
Thrissur,Talappilly,Enkakkad,26,73,21,31.33170829,57.97429171,4.946263888,161.7820226
Thrissur,Talappilly,Eranellur,27,61,18,33.30711818,67.07780816,5.266227032,108.5090168
Thrissur,Talappilly,Eyyal,27,71,23,23.45379018,46.48714759,7.10959773,150.8712202
Thrissur,Talappilly,Kadangode,36,61,21,34.53823889,39.04468913,5.617008201,168.5948318
Thrissur,Talappilly,Kadavallur,17,73,18,19.50112224,34.51086611,5.632353113,197.3752649
Thrissur,Talappilly,Kandanassery,26,72,22,28.76794904,37.57792132,4.674941549,91.72084869
Thrissur,Talappilly,Kanipayyur,17,64,16,30.97758716,32.24914235,7.161797643,180.716828
Thrissur,Talappilly,Kaniyarkode,14,74,19,18.39759147,36.82639309,6.624966131,93.12330644
Thrissur,Talappilly,Kanjirakode,39,60,15,35.09357419,30.98685456,5.004074624,116.9106908
Thrissur,Talappilly,Karikkad,26,35,31,33.44619894,53.05980465,5.339556562,98.05089394
Thrissur,Talappilly,Kariyannur,27,21,30,35.3915464,52.48823147,5.061081874,91.22881052
Thrissur,Talappilly,Karumathara,22,38,31,31.53356352,53.06009323,5.821106036,98.57025046
Thrissur,Talappilly,Kattakampal,22,18,31,30.7645515,47.93791463,5.956027059,90.38503469
Thrissur,Talappilly,Killimangalam,28,23,28,30.01821337,50.0983181,5.676032581,96.08745082
Thrissur,Talappilly,Kiralur,39,16,27,35.53845018,52.94641947,4.934964765,91.54560427
Thrissur,Talappilly,Kondazhy,40,24,25,28.70595247,50.44030129,5.445008416,95.8946444
Thrissur,Talappilly,Kottappuram,19,38,26,31.48451729,48.77926304,4.525722333,93.17221967
Thrissur,Talappilly,Kumaranellur,21,21,30,27.69819273,51.41593238,5.403908328,100.7720705
Thrissur,Talappilly,Kunnamkulam,22,18,33,30.41235793,52.48100602,6.621623545,93.92375879
Thrissur,Talappilly,Kurumala,31,20,30,32.17752026,54.01352682,6.207495815,91.88766069
Thrissur,Talappilly,Manalithara,18,26,31,32.6112614,47.74916499,5.418475257,91.10190759
Thrissur,Talappilly,Mangad,24,130,195,29.99677232,81.54156612,6.112305667,67.12534492
Thrissur,Talappilly,Mayannur,13,144,204,30.7280404,82.42614055,6.092241627,68.38135469
Thrissur,Talappilly,Minalur,22,123,205,32.44577836,83.88504863,5.896343436,68.73932528
Thrissur,Talappilly,Mullurkara,36,125,196,37.46566825,80.65968681,6.15526103,66.83872293
Thrissur,Talappilly,Mundathikode,24,131,196,22.03296178,83.74372787,5.732453638,65.34440794
Thrissur,Talappilly,Nedumpura,39,145,201,36.73126647,80.58931938,5.775600435,72.24230804
Thrissur,Talappilly,Nelluwaya,38,132,197,20.42094753,81.54185044,5.931101816,66.93065667
Thrissur,Talappilly,Painkulam,36,133,198,25.51939719,83.98351748,6.2286454,69.17281221
Thrissur,Talappilly,Pallur,25,121,201,30.50734778,82.71775569,5.594240603,70.08200379
Thrissur,Talappilly,Pampady,15,125,199,18.4269936,80.55625868,5.569230319,69.75734306
Thrissur,Talappilly,Pangarappilly,24,140,205,12.087022,83.59398734,5.93202852,68.66813363
Thrissur,Talappilly,Panjal,36,65,80,18.2872007,16.67921616,6.051091339,74.87445574
Thrissur,Talappilly,Parlikad,59,60,84,19.03025305,18.66725565,7.690962338,94.70992037
Thrissur,Talappilly,Pazhanji,54,77,85,17.1418614,17.0662427,7.829211144,83.74606679
Thrissur,Talappilly,Pazhayannur,43,68,81,17.47809436,17.93253975,6.761599706,78.92060234
Thrissur,Talappilly,Peringandoor,28,76,82,20.56601874,14.25803981,6.654425315,83.75937135
Thrissur,Talappilly,Perumpilavu,42,79,85,17.22385224,15.82069268,6.129533877,76.57580954
Thrissur,Talappilly,Pilakkad,32,60,83,19.69141713,19.44225438,8.829273328,91.76071648
Thrissur,Talappilly,Porkulam,22,78,76,17.84851658,19.09172907,8.621662982,76.32470713
Thrissur,Talappilly,Pulakode,31,79,75,18.8202251,16.1074793,8.204862075,89.73119396
Thrissur,Talappilly,Puthuruthy,28,58,81,17.47500984,16.54314829,6.18042747,93.35034262
Thrissur,Talappilly,Thalassery,57,58,77,18.72649425,17.58406365,7.978996755,81.20176515
Thrissur,Talappilly,Thayyur,49,55,78,18.65580107,16.17772668,7.863113671,81.70769297
Thrissur,Talappilly,Thekkumkara,46,76,77,18.2356751,19.68538502,6.967843048,83.74879344
Thrissur,Talappilly,Thichur,54,61,77,18.81198127,15.21618225,6.206582193,77.5429424
Thrissur,Talappilly,Thiruvilwamala,38,60,76,18.65054116,17.80852431,8.868741443,77.92798682
Thrissur,Talappilly,Thonnurkara,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632
Thrissur,Talappilly,Vadakkethara,34,6,27,25.84726298,90.92669463,5.860740481,147.8888994
Thrissur,Talappilly,Varavoor,31,30,29,26.58580443,90.98617591,5.558807063,178.8116076
Thrissur,Talappilly,Vellarakkad,25,7,35,28.38503882,99.18843684,5.55771171,189.6711349
Thrissur,Talappilly,Vellattanjur,16,18,26,28.43647052,91.81320717,5.568365926,145.5414413
Thrissur,Talappilly,Velur,26,10,33,28.27298134,96.93649473,6.07071786,198.8234862
Thrissur,Talappilly,Venganellur,27,8,32,27.00648436,96.46168931,5.627860549,144.3331315
Thrissur,Talappilly,Vennur,37,18,30,27.63551259,99.34854917,6.38488418,157.9171537
Thrissur,Talappilly,Viruppakka,79,42,37,24.87300744,82.84022551,6.587918708,295.6094492
Thrissur,Talappilly,Wadakkanchery,78,43,42,21.32376327,83.00320459,7.283736617,192.3197536
Thrissur,Thrissur,Adat,75,54,36,26.29465461,84.56919326,7.023936392,257.4914906
Thrissur,Thrissur,Alappad,97,36,45,22.2286982,81.85872947,6.939083505,278.0791793
Thrissur,Thrissur,Anjur,67,47,44,26.73072391,81.78596776,7.868474653,280.4044392
Thrissur,Thrissur,Anthicad,73,35,38,24.88921174,81.97927117,5.005306977,185.9461429
Thrissur,Thrissur,Arattupuzha,77,36,37,26.88444878,81.46033732,6.136131869,194.5766559
Thrissur,Thrissur,Avanur,81,41,38,22.67846116,83.72874389,7.524080076,200.9133156
Thrissur,Thrissur,Avinissery,68,57,43,26.08867875,80.37979919,5.706943251,182.9043504
Thrissur,Thrissur,Chalakkal,72,45,35,25.42977518,82.94682591,5.758506323,195.3574542
Thrissur,Thrissur,Chazhoor,99,6,46,28.61475136,94.22253035,6.39637861,28.98574189
Thrissur,Thrissur,Cherpu,89,25,50,27.04863538,91.34685096,6.375923383,25.08146686
Thrissur,Thrissur,Chevvoor,96,13,55,29.5275305,94.57459443,6.700337732,21.13545688
Thrissur,Thrissur,Chittilappilly,82,26,47,28.50416396,93.46806467,6.565312653,24.20007242
Thrissur,Thrissur,Choolissery,15,133,199,23.99686172,91.61001707,5.824778636,117.6102915
Thrissur,Thrissur,Edakkalathur,31,130,198,21.80129837,92.73446667,5.554823557,120.0586671
Thrissur,Thrissur,Eravu,25,143,200,23.80436344,92.80441624,6.024248787,100.6192543
Thrissur,Thrissur,Inchamudi,16,143,204,23.71475278,91.53331177,5.631333387,121.8961665
Thrissur,Thrissur,Kainoor,19,122,202,23.34467359,90.37981478,5.811975094,112.8954016
Thrissur,Thrissur,Kaiparamba,10,125,196,22.31253665,90.03577124,5.730557448,113.0688155
Thrissur,Thrissur,Karamuck,20,139,202,23.50201428,92.21083961,5.66999105,107.9868949
Thrissur,Thrissur,Killannur,28,123,198,23.46260321,91.45665004,5.682751473,111.7763395
Thrissur,Thrissur,Kizhakkummuri,28,136,200,23.06204373,92.39544055,6.245858905,114.7399101
Thrissur,Thrissur,Kizhuppillikkara,17,64,17,21.02213209,24.93896255,5.662699104,124.6118471
Thrissur,Thrissur,Kodannur,13,69,19,17.30844532,20.01730914,5.86390397,115.199245
Thrissur,Thrissur,Kolazhy,14,67,22,23.82576704,24.75485098,5.624690248,84.64143632
Thrissur,Thrissur,Kozhukkully,20,79,77,18.54988627,16.02542689,7.64867466,76.32565249
Thrissur,Thrissur,Kurichikkara,24,56,85,18.19903647,17.41333199,6.545888558,80.6405403
Thrissur,Thrissur,Kurumpilavu,51,72,75,18.88852533,14.99451145,7.104224797,80.1113384
Thrissur,Thrissur,Kuttoor,57,73,85,18.49311205,14.72115044,7.358099622,91.94595352
Thrissur,Thrissur,Madakkathara,22,64,82,19.48974337,17.17260319,6.4740245,87.51312796
Thrissur,Thrissur,Manakkody,52,73,79,17.25769499,18.74943955,7.840339389,94.00287214
Thrissur,Thrissur,Manalur,29,75,75,19.62416326,18.71483156,7.064790365,88.4585692
Thrissur,Thrissur,Mannamangalam,44,59,78,20.67526473,19.85388984,7.599033472,84.78344008
Thrissur,Thrissur,Marathakkara,30,13,25,27.15116142,91.48889469,6.413184638,164.9182225
Thrissur,Thrissur,Mulayam,76,48,18,19.29563411,69.63481219,5.77597783,83.21030571
Thrissur,Thrissur,Nadathara,75,53,18,20.68899915,59.4375337,6.864793607,103.651438
Thrissur,Thrissur,Oorakam,81,45,23,19.32666088,68.034493,6.192360003,84.22969177
Thrissur,Thrissur,Padiyam,73,45,21,24.60532218,73.58868502,6.636803223,96.59195302
Thrissur,Thrissur,Palissery,71,35,24,22.27373646,59.52193158,5.826426917,67.96704792
Thrissur,Thrissur,Pallippuram,96,54,22,25.70196694,61.33450447,6.960358276,83.20711308
Thrissur,Thrissur,Pananchery,99,39,18,19.20129357,68.30578978,6.11275104,87.85092352
Thrissur,Thrissur,Parakkad,62,48,20,21.70181447,60.47470519,6.708446922,95.71388473
Thrissur,Thrissur,Paralam,86,37,16,20.51716779,59.21235483,5.561510732,67.61013737
Thrissur,Thrissur,Peechi,94,50,19,23.30355338,73.62548442,5.873242491,97.59081274
Thrissur,Thrissur,Peramangalam,76,39,24,24.2547451,55.64709899,6.995843776,64.23845455
Thrissur,Thrissur,Pottore,77,52,17,24.86374934,65.7420046,5.714799723,75.82270467
Thrissur,Thrissur,Pullu,74,39,23,22.6265115,65.77472881,6.78073637,88.17251033
Thrissur,Thrissur,Puranattukara,81,49,20,18.04185513,60.61494304,5.513697923,104.2321615
Thrissur,Thrissur,Puthur,63,42,21,23.26237612,72.33125523,5.798423908,67.10225139
Thrissur,Thrissur,Puzhakkal,99,38,21,22.88330922,71.59722446,6.352471866,67.72777298
Thrissur,Thrissur,Thangalur,90,52,25,25.97482359,69.36385721,6.822586546,103.2234212
Thrissur,Thrissur,Thanniyam,63,37,43,31.74379487,62.51007687,5.894027065,205.5720367
Thrissur,Thrissur,Tholur,70,43,40,27.81326852,62.50460464,5.56222383,131.0900076
